MS4525_Raw_P,MS4525_Raw_T,SHT30_1_Raw_T,SHT30_1_Raw_H,SHT30_2_Raw_T,SHT30_2_Raw_H,DS18B20_Temps,Timestamp
8192,742,None,None,None,None,None,1764879219.9692419
None,None,24878,35860,24902,35894,None,1764879219.9694037
8192,742,None,None,None,None,None,1764879220.069562
None,None,24878,35867,24918,35882,None,1764879220.0697298
8190,742,None,None,None,None,None,1764879220.169969
None,None,24888,35863,24913,35906,None,1764879220.170167
8192,742,None,None,None,None,None,1764879220.2704225
None,None,24878,35860,24908,35897,None,1764879220.2704842
None,None,None,None,None,None,"[21.5625, 21.1875, 21.625]",1764879220.270513
8192,742,None,None,None,None,None,1764879220.3706985
None,None,24888,35870,24908,35897,None,1764879220.3709059
8192,742,None,None,None,None,None,1764879220.4724822
None,None,24883,35876,24908,35897,None,1764879220.4725735
8193,742,None,None,None,None,None,1764879220.5727754
None,None,24883,35900,24913,35888,None,1764879220.573003
8192,742,None,None,None,None,None,1764879220.6732938
None,None,24878,35852,24908,35905,None,1764879220.6735206
8192,742,None,None,None,None,None,1764879220.7737815
None,None,24878,35852,24913,35897,None,1764879220.7740219
8192,742,None,None,None,None,None,1764879220.8786478
None,None,24883,35861,24902,35894,None,1764879220.8787403
8192,742,None,None,None,None,None,1764879220.9807613
None,None,24883,35837,24908,35929,None,1764879220.9808273
8192,742,None,None,None,None,None,1764879221.0810008
None,None,24878,35867,24918,35890,None,1764879221.0810914
8193,742,None,None,None,None,None,1764879221.181289
None,None,24878,35852,24908,35920,None,1764879221.1813798
8192,742,None,None,None,None,None,1764879221.2815776
None,None,24883,35861,24913,35881,None,1764879221.2816672
8192,742,None,None,None,None,None,1764879221.3818655
None,None,24878,35867,24908,35879,None,1764879221.3819497
8193,742,None,None,None,None,None,1764879221.4821315
None,None,24878,35867,24923,35891,None,1764879221.4822261
8192,742,None,None,None,None,None,1764879221.584356
None,None,24883,35884,24913,35888,None,1764879221.5844517
8193,742,None,None,None,None,None,1764879221.6846433
None,None,24883,35846,24913,35888,None,1764879221.6847425
