MS4525_Raw_P,MS4525_Raw_T,SHT30_1_Raw_T,SHT30_1_Raw_H,SHT30_2_Raw_T,SHT30_2_Raw_H,DS18B20_Temps,Timestamp
8201,759,25416,31190,25272,32032,[],1764798038.1697543
8205,759,25406,31196,25272,32014,[],1764798038.2708716
8204,759,25411,31180,25288,32026,[],1764798038.3719928
8207,759,25411,31189,25283,32035,[],1764798038.472998
8207,759,25416,31198,25277,32042,[],1764798038.5740325
8201,759,25422,31216,25283,32008,[],1764798038.6749856
8208,759,25411,31205,25277,32042,[],1764798038.7760115
8205,759,25406,31246,25277,32050,[],1764798038.8770792
8207,759,25411,31214,25272,32041,[],1764798038.9781504
8204,759,25416,31198,25283,32017,[],1764798039.1313198
8208,759,25416,31207,25272,32023,[],1764798039.2324064
8203,759,25416,31181,25283,32044,[],1764798039.3334491
8204,759,25427,31192,25277,32006,[],1764798039.434336
8208,759,25411,31222,25277,32015,[],1764798039.5353818
8205,759,25411,31231,25272,31996,[],1764798039.6364844
8207,759,25416,31214,25277,31981,[],1764798039.7374716
8203,759,25411,31189,25277,32006,[],1764798039.8382096
8204,759,25411,31172,25277,32033,[],1764798039.9392684
8200,759,25422,31225,25283,32044,[],1764798040.0404208
8207,759,25416,31207,25277,31997,[],1764798040.1415424
8210,759,25416,31190,25283,32026,[],1764798040.2426028
8200,759,25427,31192,25288,32018,[],1764798040.3437238
8205,759,25416,31214,25277,32033,[],1764798040.444689
8205,759,25416,31172,25277,32042,[],1764798040.5456536
8204,759,25416,31249,25272,32014,[],1764798040.6468616
8207,759,25422,31216,25283,32008,[],1764798040.7476852
8205,759,25416,31172,25277,32015,[],1764798040.8490238
8203,759,25411,31172,25277,32033,[],1764798040.949981
8205,759,25416,31190,25283,32008,[],1764798041.0509973
8205,759,25411,31214,25277,31981,[],1764798041.1515396
8207,759,25416,31207,25277,31997,[],1764798041.2525628
8208,759,25422,31241,25272,32023,[],1764798041.3537016
8204,759,25416,31165,25272,32014,[],1764798041.4546475
8204,759,25416,31190,25272,31988,[],1764798041.5556345
8200,759,25422,31166,25288,32026,[],1764798041.656781
8204,759,25416,31207,25277,31997,[],1764798041.757813
8203,759,25427,31201,25283,31990,[],1764798041.8627343
8205,759,25427,31192,25283,32008,[],1764798041.9631085
8205,759,25416,31181,25277,31981,[],1764798042.0638475
8203,759,25422,31174,25277,32024,[],1764798042.1644611
8207,759,25416,31172,25277,31988,[],1764798042.265012
8204,759,25422,31190,25283,31990,[],1764798042.3655636
8204,759,25416,31190,25277,31988,[],1764798042.4660447
8205,759,25406,31162,25288,31964,[],1764798042.66007
8211,759,25416,31165,25283,31946,[],1764798042.7609491
8207,759,25411,31189,25288,32000,[],1764798042.8619797
8201,759,25422,31241,25293,31993,[],1764798042.963044
8204,759,25416,31214,25283,32008,[],1764798043.063607
8205,759,25416,31207,25283,31999,[],1764798043.164637
8207,759,25427,31192,25288,31975,[],1764798043.2656028
8208,759,25416,31190,25272,31961,[],1764798043.3666158
8205,759,25427,31192,25283,31990,[],1764798043.4676776
8204,759,25416,31181,25277,31997,[],1764798043.5687299
8208,759,25411,31163,25277,31981,[],1764798043.6701832
8205,759,25416,31214,25277,31997,[],1764798043.7711632
8203,759,25422,31234,25283,31973,[],1764798043.8722553
8208,759,25422,31166,25283,31999,[],1764798043.972862
8210,759,25422,31190,25283,31982,[],1764798044.0739033
8205,759,25422,31183,25283,31955,[],1764798044.174859
8204,759,25411,31180,25277,31972,[],1764798044.2755399
8208,759,25416,31181,25277,31972,[],1764798044.3765445
8205,759,25411,31163,25283,31973,[],1764798044.47745
8207,759,25416,31190,25277,31972,[],1764798044.5786679
8203,759,25411,31205,25283,31921,[],1764798044.6797502
8204,759,25422,31174,25283,31999,[],1764798044.780562
8204,759,25422,31234,25283,31928,[],1764798044.8815286
8205,759,25416,31148,25283,31982,[],1764798044.9823215
8207,759,25416,31172,25283,32008,[],1764798045.0833857
8207,759,25411,31196,25283,31946,[],1764798045.1843169
8203,759,25427,31166,25283,31964,[],1764798045.285216
8207,759,25422,31216,25283,31982,[],1764798045.3860607
8204,759,25422,31190,25283,31990,[],1764798045.4871333
8207,759,25422,31166,25277,31937,[],1764798045.5878952
8204,759,25427,31210,25283,31982,[],1764798045.688804
8204,759,25422,31174,25283,31982,[],1764798045.7895627
8204,759,25416,31207,25277,31954,[],1764798045.890548
8205,759,25416,31156,25288,31957,[],1764798045.9911497
8207,759,25416,31172,25288,31957,[],1764798046.0921896
8205,759,25422,31199,25283,31973,[],1764798046.1931484
8201,759,25422,31208,25283,31990,[],1764798046.2940967
8207,759,25416,31172,25283,31928,[],1764798046.3951693
8205,759,25416,31190,25283,31973,[],1764798046.4958615
8207,759,25422,31241,25277,31954,[],1764798046.5969825
8204,759,25422,31199,25283,31982,[],1764798046.6975558
8203,759,25422,31199,25288,31975,[],1764798046.7985942
8201,758,25422,31208,25283,31990,[],1764798046.8995848
8208,758,25427,31243,25277,31997,[],1764798047.0891974
8205,759,25422,31174,25283,31990,[],1764798047.1901648
8204,759,25416,31165,25288,31921,[],1764798047.2911448
8201,759,25422,31166,25288,31948,[],1764798047.3920524
8207,759,25422,31174,25288,31957,[],1764798047.4930234
8204,759,25422,31199,25277,31919,[],1764798047.5941615
8203,759,25422,31216,25277,31963,[],1764798047.6950223
8208,759,25422,31166,25288,31975,[],1764798047.7960026
8207,759,25422,31183,25288,31940,[],1764798047.8970182
8204,759,25422,31183,25293,31949,[],1764798047.9980404
8212,759,25422,31183,25288,31982,[],1764798048.0990453
8204,759,25427,31192,25277,31963,[],1764798048.2000346
8201,759,25427,31192,25277,31954,[],1764798048.301052
8205,759,25411,31154,25288,31964,[],1764798048.402063
8205,759,25427,31166,25277,31937,[],1764798048.5031323
8201,759,25416,31172,25283,31964,[],1764798048.6041358
8204,759,25416,31165,25288,31957,[],1764798048.7047815
8208,759,25416,31240,25293,31958,[],1764798048.8058162
8204,759,25427,31210,25288,31982,[],1764798048.9075148
8205,759,25427,31184,25283,31928,[],1764798049.0085132
8207,759,25427,31184,25298,31933,[],1764798049.109032
8203,759,25416,31172,25283,31946,[],1764798049.2100403
8208,759,25416,31172,25288,31913,[],1764798049.311022
8207,759,25427,31166,25283,31964,[],1764798049.4119503
8203,759,25427,31192,25283,31946,[],1764798049.512771
8208,759,25427,31150,25288,31964,[],1764798049.6136072
8208,759,25422,31190,25293,31949,[],1764798049.7146122
8199,759,25422,31166,25283,31928,[],1764798049.8156562
8201,759,25432,31184,25288,31903,[],1764798049.916661
8204,758,25432,31160,25277,31963,[],1764798050.0176716
8203,758,25427,31192,25288,31948,[],1764798050.118749
8200,758,25432,31184,25283,31921,[],1764798050.219992
8205,758,25427,31217,25277,31937,[],1764798050.3209596
8203,758,25427,31159,25283,31946,[],1764798050.4217126
8204,758,25427,31210,25283,31939,[],1764798050.5227015
8207,759,25422,31166,25293,31976,[],1764798050.6237013
8200,759,25432,31135,25293,31966,[],1764798050.7245288
8200,758,25432,31202,25277,31997,[],1764798050.825456
8201,758,25427,31159,25288,31957,[],1764798050.9265864
8204,759,25422,31199,25288,31957,[],1764798051.027512
8200,759,25422,31157,25288,31975,[],1764798051.1284962
8200,758,25422,31157,25283,31946,[],1764798051.2295215
8201,758,25422,31174,25277,31927,[],1764798051.3305295
8199,758,25432,31168,25293,31931,[],1764798051.4314666
8201,758,25427,31192,25293,31940,[],1764798051.5325558
8199,758,25432,31135,25283,31912,[],1764798051.633657
8201,758,25422,31124,25298,31958,[],1764798051.7346334
8201,758,25416,31130,25288,31948,[],1764798051.8353176
8200,758,25422,31174,25288,31948,[],1764798051.9362557
8203,759,25427,31159,25293,31949,[],1764798052.037275
8199,758,25427,31117,25288,31930,[],1764798052.1381044
8199,758,25432,31151,25288,31921,[],1764798052.2390695
8200,759,25427,31133,25288,31957,[],1764798052.3400946
8200,759,25427,31124,25283,31928,[],1764798052.6454413
8200,759,25427,31150,25298,31933,[],1764798052.7587454
8200,759,25422,31132,25283,31921,[],1764798052.8598375
8199,759,25422,31141,25293,31949,[],1764798052.9604754
8199,759,25427,31117,25288,31930,[],1764798053.0616276
8200,758,25427,31142,25293,31976,[],1764798053.1627378
8197,758,25432,31126,25288,31957,[],1764798053.263715
8199,759,25422,31132,25288,31940,[],1764798053.36477
8197,759,25427,31142,25288,31903,[],1764798053.4657762
8199,759,25427,31150,25288,31930,[],1764798053.5669136
8197,758,25427,31124,25293,31949,[],1764798053.6680372
8201,758,25416,31123,25288,31964,[],1764798053.768915
8199,758,25427,31100,25293,31931,[],1764798053.870233
8197,759,25432,31126,25293,31904,[],1764798053.9712248
8199,759,25427,31142,25288,31948,[],1764798054.0718124
8199,759,25427,31100,25283,31928,[],1764798054.1730292
8193,759,25432,31100,25288,31930,[],1764798054.2740607
8200,759,25427,31150,25293,31922,[],1764798054.3750765
8199,759,25427,31117,25288,31921,[],1764798054.4761052
8200,759,25422,31099,25288,31957,[],1764798054.5771096
8193,759,25427,31124,25293,31940,[],1764798054.6780534
8197,759,25422,31099,25288,31895,[],1764798054.7789817
8197,758,25432,31109,25298,31924,[],1764798054.8799655
8196,758,25427,31133,25293,31931,[],1764798054.9810512
8196,759,25427,31091,25293,31922,[],1764798055.084904
8197,759,25432,31109,25288,31930,[],1764798055.185693
8197,758,25422,31124,25293,31922,[],1764798055.2866676
8199,758,25422,31106,25293,31915,[],1764798055.3875554
8193,758,25427,31108,25288,31930,[],1764798055.488611
8192,758,25432,31100,25288,31957,[],1764798055.589698
8196,758,25422,31090,25288,31930,[],1764798055.690769
8196,758,25427,31100,25293,31922,[],1764798055.791764
8196,758,25427,31075,25288,31921,[],1764798055.8928187
8196,758,25432,31093,25293,31940,[],1764798055.993685
8196,758,25427,31100,25293,31922,[],1764798056.0944107
8193,758,25432,31118,25293,31949,[],1764798056.1954916
8196,758,25427,31091,25293,31922,[],1764798056.2965636
8193,758,25427,31057,25293,31915,[],1764798056.3975403
8196,758,25427,31100,25283,31921,[],1764798056.4984748
8196,758,25427,31108,25283,31894,[],1764798056.5993264
8193,758,25432,31109,25288,31886,[],1764798056.700516
8193,758,25427,31091,25293,31931,[],1764798056.8015954
8193,758,25432,31042,25293,31879,[],1764798056.9025822
8196,758,25432,31093,25293,31931,[],1764798057.0043557
8193,758,25432,31067,25288,31940,[],1764798057.1049576
8196,758,25432,31075,25293,31922,[],1764798057.2059822
8193,758,25432,31109,25288,31921,[],1764798057.3070679
8193,758,25427,31108,25288,31913,[],1764798057.4081502
8192,758,25432,31100,25283,31894,[],1764798057.5090432
8192,758,25422,31048,25283,31867,[],1764798057.6123312
8192,758,25427,31082,25293,31904,[],1764798057.7134306
8193,758,25432,31084,25288,31913,[],1764798057.8144653
8197,758,25427,31075,25288,31921,[],1764798057.9155982
8196,759,25432,31093,25288,31886,[],1764798058.0166733
8192,758,25432,31109,25293,31915,[],1764798058.117639
8193,758,25427,31108,25293,31915,[],1764798058.218765
8193,758,25432,31100,25293,31904,[],1764798058.3205676
8190,758,25427,31075,25293,31904,[],1764798058.4212332
8193,758,25427,31057,25288,31859,[],1764798058.5222673
8193,758,25427,31108,25293,31888,[],1764798058.6233737
8192,758,25432,31109,25288,31913,[],1764798058.724327
8193,758,25422,31081,25288,31903,[],1764798058.825329
8193,758,25432,31042,25298,31897,[],1764798058.9265342
8192,758,25432,31058,25293,31922,[],1764798059.0274954
8192,758,25432,31058,25293,31879,[],1764798059.1285062
8196,758,25427,31075,25293,31861,[],1764798059.483953
8193,758,25437,31043,25293,31870,[],1764798059.5846946
8193,758,25422,31081,25288,31895,[],1764798059.68582
8193,758,25432,31025,25293,31888,[],1764798059.7868192
8192,758,25432,31084,25288,31913,[],1764798059.8876984
8192,758,25432,31058,25298,31897,[],1764798059.9887617
8196,758,25432,31109,25293,31904,[],1764798060.0898716
8196,758,25427,31075,25288,31886,[],1764798060.1910331
8193,758,25432,31051,25293,31895,[],1764798060.2921188
8193,758,25427,31100,25288,31886,[],1764798060.393252
8193,759,25432,31067,25293,31931,[],1764798060.4941585
8192,758,25422,31099,25293,31888,[],1764798060.5952203
8193,758,25432,31025,25293,31904,[],1764798060.6961868
8193,758,25432,31126,25298,31853,[],1764798060.7972555
8193,758,25432,31025,25298,31870,[],1764798060.89785
8193,758,25427,31015,25293,31861,[],1764798060.9989982
8192,758,25432,31042,25293,31895,[],1764798061.100139
8192,758,25437,31060,25298,31880,[],1764798061.2009382
8193,758,25432,31033,25293,31870,[],1764798061.3020487
8192,758,25437,31043,25293,31879,[],1764798061.4030564
8192,758,25427,31075,25293,31861,[],1764798061.5040827
8192,758,25437,31060,25298,31880,[],1764798061.6051693
8192,758,25432,31084,25293,31888,[],1764798061.7059982
8193,758,25427,31075,25293,31870,[],1764798061.8069658
8196,758,25427,31075,25293,31904,[],1764798061.9099736
8192,758,25427,31033,25293,31852,[],1764798062.0128613
8192,758,25427,31033,25293,31879,[],1764798062.1138926
8190,758,25432,31084,25288,31859,[],1764798062.2148614
8193,758,25437,31043,25298,31862,[],1764798062.3158336
8192,758,25427,30998,25293,31895,[],1764798062.4167833
8192,758,25427,31040,25288,31832,[],1764798062.517748
8190,758,25427,31033,25298,31862,[],1764798062.618723
8193,758,25432,31033,25298,31862,[],1764798062.719877
8192,758,25427,31040,25293,31852,[],1764798062.821141
8192,758,25437,31027,25293,31861,[],1764798062.9221008
8192,758,25427,31057,25298,31862,[],1764798063.0230682
8192,758,25437,31069,25298,31880,[],1764798063.1240742
8193,758,25416,31055,25293,31888,[],1764798063.2250443
8193,758,25432,31084,25293,31861,[],1764798063.3262205
8192,758,25432,31051,25288,31807,[],1764798063.4272175
8192,758,25432,31058,25298,31853,[],1764798063.52777
8193,758,25437,31043,25298,31844,[],1764798063.6291003
8192,758,25437,31043,25293,31834,[],1764798063.7297673
8192,758,25437,31034,25304,31871,[],1764798063.8304
8193,758,25422,31039,25293,31861,[],1764798063.9310012
8192,758,25437,31018,25298,31870,[],1764798064.0316498
8192,758,25437,31051,25304,31864,[],1764798064.132261
8192,758,25437,31085,25293,31843,[],1764798064.232741
8192,758,25432,31067,25298,31870,[],1764798064.3333824
8193,758,25427,31049,25293,31834,[],1764798064.4339533
8192,758,25432,31042,25304,31846,[],1764798064.5347672
8193,758,25427,31033,25298,31844,[],1764798064.6353798
8193,758,25432,31058,25293,31879,[],1764798064.7359695
8192,758,25437,31060,25293,31852,[],1764798064.8365839
8192,758,25432,31007,25293,31861,[],1764798064.939737
8192,758,25443,31045,25293,31852,[],1764798065.0403917
8190,758,25427,31040,25304,31846,[],1764798065.141173
8190,758,25432,31033,25298,31819,[],1764798065.2417257
8192,758,25432,31042,25293,31852,[],1764798065.342298
8190,758,25427,31015,25298,31889,[],1764798065.4428802
8190,758,25437,31018,25298,31862,[],1764798065.5434113
8193,758,25432,31075,25298,31889,[],1764798065.643977
8192,758,25432,31016,25293,31852,[],1764798065.7444808
8192,758,25432,31033,25298,31880,[],1764798065.845066
8192,758,25427,31033,25304,31864,[],1764798065.9456408
8192,758,25437,31060,25293,31843,[],1764798066.046565
8192,758,25432,31007,25293,31852,[],1764798066.147184
8192,758,25437,31027,25298,31862,[],1764798066.2477775
8190,758,25437,31018,25298,31844,[],1764798066.3482978
8190,758,25432,31042,25298,31826,[],1764798066.449492
8192,758,25437,31043,25293,31852,[],1764798066.550597
8192,758,25432,31025,25293,31852,[],1764798066.6519468
8193,758,25437,30992,25298,31844,[],1764798066.753001
8193,758,25427,31024,25304,31802,[],1764798066.8539965
8193,758,25437,31027,25293,31834,[],1764798066.9553356
8192,758,25437,31001,25298,31844,[],1764798067.0563571
8192,758,25432,31042,25293,31834,[],1764798067.157466
8190,758,25427,31091,25293,31843,[],1764798067.2586176
8192,758,25432,31025,25304,31837,[],1764798067.3592455
8193,758,25432,31007,25298,31889,[],1764798067.460237
8193,758,25437,31027,25293,31843,[],1764798067.5614085
8190,758,25432,30983,25293,31870,[],1764798067.6625876
8192,758,25432,31016,25298,31853,[],1764798067.763812
8192,758,25437,31034,25293,31852,[],1764798068.1270695
8192,758,25437,31027,25293,31843,[],1764798068.2280278
8192,758,25437,31001,25298,31808,[],1764798068.329147
8190,758,25437,31027,25298,31826,[],1764798068.4302778
8188,758,25432,31075,25298,31808,[],1764798068.5313373
8190,758,25432,31025,25293,31895,[],1764798068.632298
8192,758,25437,30992,25298,31835,[],1764798068.733452
8192,758,25432,31042,25298,31853,[],1764798068.834346
8190,758,25437,31034,25298,31844,[],1764798068.9353545
8192,758,25432,30991,25304,31820,[],1764798069.0362577
8192,758,25443,31036,25304,31855,[],1764798069.1372855
8192,758,25427,30982,25293,31852,[],1764798069.238256
8192,758,25432,31042,25298,31844,[],1764798069.3392692
8192,758,25437,30976,25293,31807,[],1764798069.4398258
8192,758,25437,31034,25298,31826,[],1764798069.540812
8192,758,25437,31051,25298,31862,[],1764798069.641777
8192,758,25432,31033,25304,31820,[],1764798069.742423
8192,758,25432,31025,25304,31820,[],1764798069.8434703
8192,758,25437,31034,25288,31841,[],1764798069.944461
8193,758,25427,31057,25293,31790,[],1764798070.0485837
8190,758,25443,31010,25293,31799,[],1764798070.1496665
8192,758,25437,31051,25309,31822,[],1764798070.250604
8193,758,25443,31010,25304,31846,[],1764798070.3517613
8192,758,25437,31001,25298,31801,[],1764798070.4528673
8192,758,25437,31034,25304,31810,[],1764798070.553916
8192,758,25437,31027,25298,31808,[],1764798070.6548984
8193,758,25437,31034,25298,31844,[],1764798070.7560332
8192,758,25437,31043,25298,31819,[],1764798070.856774
8193,758,25432,31007,25304,31828,[],1764798070.9578586
8192,758,25427,31033,25298,31853,[],1764798071.058864
8190,758,25432,31042,25298,31826,[],1764798071.1599236
8192,758,25427,30991,25298,31835,[],1764798071.2609384
8192,758,25437,31009,25298,31819,[],1764798071.361686
8192,758,25437,31027,25298,31808,[],1764798071.4627671
8192,758,25432,31000,25298,31801,[],1764798071.5638094
8192,758,25443,31019,25298,31844,[],1764798071.6649344
8192,758,25432,31016,25293,31826,[],1764798071.7659783
8192,758,25437,31051,25304,31820,[],1764798071.8669808
8192,758,25432,31042,25293,31817,[],1764798071.9680212
8190,758,25432,31033,25304,31820,[],1764798072.0693288
8192,758,25432,31033,25304,31855,[],1764798072.1704671
8192,758,25437,31027,25298,31808,[],1764798072.2712467
8190,758,25437,31009,25304,31837,[],1764798072.372213
8192,758,25437,31043,25293,31843,[],1764798072.4751701
8192,758,25437,31027,25298,31826,[],1764798072.5762684
8192,758,25432,31067,25298,31835,[],1764798072.677213
8192,758,25437,31001,25304,31802,[],1764798072.7783275
8192,758,25432,31007,25298,31808,[],1764798072.8794622
8193,758,25443,31052,25304,31810,[],1764798072.9803116
8192,758,25432,31007,25304,31828,[],1764798073.0814085
8192,758,25443,31010,25288,31825,[],1764798073.18256
8192,758,25437,31034,25304,31820,[],1764798073.283715
8192,758,25437,31043,25298,31801,[],1764798073.38533
8192,758,25432,31007,25309,31838,[],1764798073.486728
8192,758,25437,31085,25298,31826,[],1764798073.5876734
8190,758,25437,31043,25293,31826,[],1764798073.6886497
8192,758,25448,31021,25298,31801,[],1764798073.7897434
8192,758,25422,31031,25304,31837,[],1764798073.8906343
8193,758,25437,31076,25304,31802,[],1764798073.9916945
8193,758,25437,31018,25298,31808,[],1764798074.0927596
8192,758,25443,31036,25304,31820,[],1764798074.1938298
8190,758,25443,31010,25309,31829,[],1764798074.2948766
8196,758,25437,31027,25293,31807,[],1764798074.3958914
8192,758,25432,31025,25298,31801,[],1764798074.496842
8193,758,25443,31003,25298,31826,[],1764798074.5978174
8193,758,25437,31018,25304,31802,[],1764798074.698786
8192,758,25443,30994,25298,31808,[],1764798074.799966
8192,758,25432,30974,25298,31808,[],1764798074.9010847
8193,758,25448,31028,25309,31829,[],1764798075.0017662
8193,758,25437,30992,25304,31810,[],1764798075.1028876
8192,758,25437,30983,25298,31844,[],1764798075.2067914
8193,758,25437,31018,25309,31802,[],1764798075.3078845
8192,758,25437,31009,25304,31810,[],1764798075.408746
8192,758,25443,31027,25309,31838,[],1764798075.509785
8192,758,25437,31051,25304,31793,[],1764798075.6109586
8193,758,25437,31018,25304,31810,[],1764798075.7117739
8190,758,25437,31027,25309,31802,[],1764798075.8141637
8193,758,25448,30995,25304,31793,[],1764798075.9152908
8192,758,25443,30994,25304,31802,[],1764798076.0164053
8192,758,25443,31019,25304,31766,[],1764798076.117337
8193,758,25448,31021,25293,31807,[],1764798076.2186527
8192,758,25432,30991,25304,31775,[],1764798076.3192062
8192,758,25432,31025,25298,31808,[],1764798076.4206583
8193,758,25427,31007,25298,31792,[],1764798076.5217454
8193,758,25443,31027,25304,31820,[],1764798076.6228228
8192,758,25437,31009,25298,31792,[],1764798076.723981
8192,758,25432,31016,25309,31795,[],1764798076.8250077
8190,758,25443,31010,25298,31801,[],1764798076.9258738
8192,758,25443,31003,25298,31801,[],1764798077.0269277
8193,758,25443,31003,25298,31792,[],1764798077.1280859
8192,758,25437,31001,25304,31828,[],1764798077.2286246
