MS4525_Raw_P,MS4525_Raw_T,SHT30_1_Raw_T,SHT30_1_Raw_H,SHT30_2_Raw_T,SHT30_2_Raw_H,DS18B20_Temps,Timestamp
8200,762,None,None,None,None,[],1764800397.906898
8212,762,None,None,None,None,[],1764800398.0073574
8200,762,None,None,None,None,[],1764800398.107881
8200,762,None,None,None,None,[],1764800398.2084455
8196,762,None,None,None,None,[],1764800398.3088784
8205,762,None,None,None,None,[],1764800398.4093654
8186,762,None,None,None,None,[],1764800398.509895
8181,762,None,None,None,None,[],1764800398.6104598
8199,762,None,None,None,None,[],1764800398.7115674
8179,762,None,None,None,None,[],1764800398.8120656
8190,762,None,None,None,None,[],1764800398.9127328
8193,762,None,None,None,None,[],1764800399.0132625
8180,762,None,None,None,None,[],1764800399.1137645
8201,762,None,None,None,None,[],1764800399.2142699
8190,762,None,None,None,None,[],1764800399.3147967
8197,762,None,None,None,None,[],1764800399.415302
8205,762,None,None,None,None,[],1764800399.515743
8190,762,None,None,None,None,[],1764800399.6162267
8197,762,None,None,None,None,[],1764800399.7167337
8188,762,None,None,None,None,[],1764800399.8171914
8177,762,None,None,None,None,[],1764800399.9176707
8192,762,None,None,None,None,[],1764800400.0181804
8190,762,None,None,None,None,[],1764800400.1186578
8190,761,None,None,None,None,[],1764800400.219152
8199,762,None,None,None,None,[],1764800400.319604
8205,762,None,None,None,None,[],1764800400.420128
8184,762,None,None,None,None,[],1764800400.5205991
8188,762,None,None,None,None,[],1764800400.6210845
8201,762,None,None,None,None,[],1764800400.7215407
8184,762,None,None,None,None,[],1764800400.8220062
8193,762,None,None,None,None,[],1764800400.922508
8184,762,None,None,None,None,[],1764800401.0229568
8207,762,None,None,None,None,[],1764800401.123435
8192,762,None,None,None,None,[],1764800401.223878
8210,762,None,None,None,None,[],1764800401.3244145
8162,762,None,None,None,None,[],1764800401.4249418
8181,762,None,None,None,None,[],1764800401.5253916
8196,762,None,None,None,None,[],1764800401.6258786
8200,762,None,None,None,None,[],1764800401.7264936
8210,762,None,None,None,None,[],1764800401.8269744
8212,762,None,None,None,None,[],1764800401.9274204
8227,762,None,None,None,None,[],1764800402.0279174
