MS4525_Raw_P,MS4525_Raw_T,SHT30_1_Raw_T,SHT30_1_Raw_H,SHT30_2_Raw_T,SHT30_2_Raw_H,DS18B20_Temps,Timestamp
0,0,None,None,None,None,[],1764800976.9725013
0,0,None,None,None,None,[],1764800977.072941
0,0,None,None,None,None,[],1764800977.1734805
0,0,None,None,None,None,[],1764800977.27395
0,0,None,None,None,None,[],1764800977.374308
0,0,None,None,None,None,[],1764800977.474679
0,0,None,None,None,None,[],1764800977.5751014
0,0,None,None,None,None,[],1764800977.6755505
0,0,None,None,None,None,[],1764800977.7758462
0,0,None,None,None,None,[],1764800977.8762238
0,0,None,None,None,None,[],1764800977.9765959
0,0,None,None,None,None,[],1764800978.0769591
0,0,None,None,None,None,[],1764800978.1773353
0,0,None,None,None,None,[],1764800978.2776837
0,0,None,None,None,None,[],1764800978.3781
0,0,None,None,None,None,[],1764800978.4784915
0,0,None,None,None,None,[],1764800978.5789332
0,0,None,None,None,None,[],1764800978.6793284
0,0,None,None,None,None,[],1764800978.7797222
0,0,None,None,None,None,[],1764800978.8800614
0,0,None,None,None,None,[],1764800978.9804077
0,0,None,None,None,None,[],1764800979.0807788
0,0,None,None,None,None,[],1764800979.181147
0,0,None,None,None,None,[],1764800979.2814522
0,0,None,None,None,None,[],1764800979.3818488
