MS4525_Raw_P,MS4525_Raw_T,SHT30_1_Raw_T,SHT30_1_Raw_H,SHT30_2_Raw_T,SHT30_2_Raw_H,DS18B20_Temps,Timestamp
8190,752,None,None,None,None,[],1764801257.6089993
8190,752,None,None,None,None,[],1764801257.7579403
8190,752,None,None,None,None,[],1764801257.9053752
8188,752,None,None,None,None,[],1764801258.05219
8190,752,None,None,None,None,[],1764801258.1990514
8192,752,None,None,None,None,[],1764801258.3458445
8193,752,None,None,None,None,[],1764801258.4927366
8188,752,None,None,None,None,[],1764801258.6393692
8190,752,None,None,None,None,[],1764801258.7862265
