MS4525_Raw_P,MS4525_Raw_T,SHT30_1_Raw_T,SHT30_1_Raw_H,SHT30_2_Raw_T,SHT30_2_Raw_H,DS18B20_Temps,Timestamp
8192,749,25232,31735,25103,32554,[],1764797483.8911543
8190,749,25232,31735,25103,32545,[],1764797483.9945111
8192,749,25232,31726,25108,32573,[],1764797484.0947845
8192,749,25237,31727,25103,32554,[],1764797484.195024
8190,749,25232,31742,25108,32537,[],1764797484.2952664
8192,749,25242,31753,25092,32525,[],1764797484.3955388
8192,749,25232,31717,25108,32554,[],1764797484.495802
8190,749,25237,31735,25108,32564,[],1764797484.596066
8190,749,25232,31735,25113,32539,[],1764797484.6963232
8192,749,25232,31735,25113,32555,[],1764797484.796573
8192,749,25226,31733,25108,32546,[],1764797484.8968105
8190,749,25232,31742,25113,32582,[],1764797484.997063
8190,749,25237,31718,25113,32539,[],1764797485.097323
8188,749,25237,31718,25103,32545,[],1764797485.1976297
8188,749,25237,31744,25103,32554,[],1764797485.2978647
8192,749,25237,31744,25103,32545,[],1764797485.3981004
8192,749,25242,31745,25113,32530,[],1764797485.4983437
8190,749,25232,31735,25113,32548,[],1764797485.5985801
8192,749,25237,31727,25108,32530,[],1764797485.69934
8192,749,25237,31753,25119,32549,[],1764797485.7995794
8190,749,25237,31760,25113,32548,[],1764797485.902239
8192,749,25242,31736,25113,32548,[],1764797486.0033567
8192,749,25237,31727,25108,32546,[],1764797486.1052904
8192,749,25237,31727,25113,32566,[],1764797486.206656
8190,749,25237,31744,25113,32548,[],1764797486.308896
8192,749,25237,31727,25108,32554,[],1764797486.4103913
8190,749,25232,31759,25119,32567,[],1764797486.5114512
8190,749,25242,31720,25124,32542,[],1764797486.6124625
8190,749,25242,31736,25119,32557,[],1764797486.713753
8190,749,25237,31735,25108,32537,[],1764797486.8150933
8192,749,25232,31726,25113,32539,[],1764797486.9162169
8190,749,25237,31702,25108,32537,[],1764797487.0175872
8190,749,25242,31736,25119,32557,[],1764797487.1185622
8190,749,25237,31760,25124,32558,[],1764797487.2199383
8192,749,25232,31700,25113,32548,[],1764797487.3209417
8190,749,25232,31726,25119,32540,[],1764797487.421877
8192,749,25232,31735,25119,32557,[],1764797487.5251763
8192,749,25247,31721,25113,32530,[],1764797487.6264853
8188,749,25232,31726,25113,32530,[],1764797487.7276688
8188,749,25237,31727,25119,32557,[],1764797487.8739464
8190,749,25237,31718,25113,32548,[],1764797487.975378
8192,749,25237,31702,25113,32539,[],1764797488.0765736
