MS4525_Raw_P,MS4525_Raw_T,SHT30_1_Raw_T,SHT30_1_Raw_H,SHT30_2_Raw_T,SHT30_2_Raw_H,DS18B20_Temps,Timestamp
8190,753,None,None,None,None,[],1764801314.367016
8192,753,None,None,None,None,[],1764801314.4679704
8192,753,None,None,None,None,[],1764801314.5690937
8190,752,None,None,None,None,[],1764801314.670012
8192,752,None,None,None,None,[],1764801314.7708375
8188,752,None,None,None,None,[],1764801314.8717248
8190,752,None,None,None,None,[],1764801314.9726865
8190,752,None,None,None,None,[],1764801315.0741246
8190,753,None,None,None,None,[],1764801315.175315
8193,753,None,None,None,None,[],1764801315.2761803
8193,752,None,None,None,None,[],1764801315.3770583
8192,752,None,None,None,None,[],1764801315.4779298
8192,753,None,None,None,None,[],1764801315.5788472
8192,753,None,None,None,None,[],1764801315.6798959
8192,753,None,None,None,None,[],1764801315.7807958
8190,752,None,None,None,None,[],1764801315.881692
8190,752,None,None,None,None,[],1764801315.9826803
8190,752,None,None,None,None,[],1764801316.083617
8190,752,None,None,None,None,[],1764801316.1843834
8190,753,None,None,None,None,[],1764801316.2852578
8190,753,None,None,None,None,[],1764801316.3861606
8190,752,None,None,None,None,[],1764801316.4871085
8190,752,None,None,None,None,[],1764801316.588113
8193,752,None,None,None,None,[],1764801316.68902
8190,753,None,None,None,None,[],1764801316.7899
8188,753,None,None,None,None,[],1764801316.8908925
8192,753,None,None,None,None,[],1764801316.9918113
8192,753,None,None,None,None,[],1764801317.0927472
8190,753,None,None,None,None,[],1764801317.193503
8190,753,None,None,None,None,[],1764801317.2945166
8190,753,None,None,None,None,[],1764801317.3954637
8190,753,None,None,None,None,[],1764801317.4964466
8192,753,None,None,None,None,[],1764801317.597256
8192,753,None,None,None,None,[],1764801317.6982741
8188,753,None,None,None,None,[],1764801317.7990074
8188,752,None,None,None,None,[],1764801317.8999226
8192,752,None,None,None,None,[],1764801318.0007777
8190,753,None,None,None,None,[],1764801318.1018252
8190,753,None,None,None,None,[],1764801318.2026947
8190,753,None,None,None,None,[],1764801318.303496
8190,753,None,None,None,None,[],1764801318.4044516
8190,753,None,None,None,None,[],1764801318.505214
8190,753,None,None,None,None,[],1764801318.6060266
8190,753,None,None,None,None,[],1764801318.706991
8190,753,None,None,None,None,[],1764801318.8078902
8190,753,None,None,None,None,[],1764801318.90911
8192,752,None,None,None,None,[],1764801319.010063
8190,752,None,None,None,None,[],1764801319.1108532
8190,752,None,None,None,None,[],1764801319.211796
8190,752,None,None,None,None,[],1764801319.312817
8192,752,None,None,None,None,[],1764801319.4137726
8192,752,None,None,None,None,[],1764801319.5146432
8188,752,None,None,None,None,[],1764801319.61546
8190,752,None,None,None,None,[],1764801319.7163372
8192,752,None,None,None,None,[],1764801319.8173666
8190,752,None,None,None,None,[],1764801319.918334
8190,752,None,None,None,None,[],1764801320.0192957
8190,752,None,None,None,None,[],1764801320.1203008
8190,752,None,None,None,None,[],1764801320.2211185
8190,753,None,None,None,None,[],1764801320.322047
8193,753,None,None,None,None,[],1764801320.4229014
8192,752,None,None,None,None,[],1764801320.5238428
8190,752,None,None,None,None,[],1764801320.6248841
8190,752,None,None,None,None,[],1764801320.7257378
8188,752,None,None,None,None,[],1764801320.8266313
8190,752,None,None,None,None,[],1764801320.9273665
8190,752,None,None,None,None,[],1764801321.0286083
8190,752,None,None,None,None,[],1764801321.1294432
8190,752,None,None,None,None,[],1764801321.2302158
8190,752,None,None,None,None,[],1764801321.3311622
8190,753,None,None,None,None,[],1764801321.4320865
8190,753,None,None,None,None,[],1764801321.5329447
8190,752,None,None,None,None,[],1764801321.63384
