MS4525_Raw_P,MS4525_Raw_T,SHT30_1_Raw_T,SHT30_1_Raw_H,SHT30_2_Raw_T,SHT30_2_Raw_H,DS18B20_Temps,Timestamp
8193,766,None,None,None,None,"[22.6875, 22.0625, 22.6875]",1764801654.7549486
8192,766,None,None,None,None,"[22.75, 22.0625, 22.6875]",1764801657.2507448
8193,766,None,None,None,None,"[22.75, 22.0625, 22.6875]",1764801659.650863
8193,766,None,None,None,None,"[22.75, 22.125, 22.6875]",1764801662.051045
8193,766,None,None,None,None,"[22.75, 22.125, 22.6875]",1764801664.4507658
8193,766,None,None,None,None,"[22.75, 22.125, 22.6875]",1764801666.8511183
