MS4525_Raw_P,MS4525_Raw_T,SHT30_1_Raw_T,SHT30_1_Raw_H,SHT30_2_Raw_T,SHT30_2_Raw_H,DS18B20_Temps,Timestamp
8190,753,None,None,None,None,[],1764801397.0636742
8190,753,None,None,None,None,[],1764801397.1641452
8190,753,None,None,None,None,[],1764801397.2645283
8190,753,None,None,None,None,[],1764801397.36492
8190,753,None,None,None,None,[],1764801397.4653614
8192,753,None,None,None,None,[],1764801397.565731
8192,753,None,None,None,None,[],1764801397.6662076
8192,753,None,None,None,None,[],1764801397.7667975
8190,753,None,None,None,None,[],1764801397.8673697
8190,753,None,None,None,None,[],1764801397.967982
8190,753,None,None,None,None,[],1764801398.0684876
8190,753,None,None,None,None,[],1764801398.1690092
8192,753,None,None,None,None,[],1764801398.2695343
8192,753,None,None,None,None,[],1764801398.3700285
8190,753,None,None,None,None,[],1764801398.4705968
8192,753,None,None,None,None,[],1764801398.5711367
8192,753,None,None,None,None,[],1764801398.671673
8192,753,None,None,None,None,[],1764801398.772282
8190,753,None,None,None,None,[],1764801398.87326
8192,753,None,None,None,None,[],1764801398.974106
8192,753,None,None,None,None,[],1764801399.0749414
8192,753,None,None,None,None,[],1764801399.1756973
8192,753,None,None,None,None,[],1764801399.2766888
8190,753,None,None,None,None,[],1764801399.377446
8190,753,None,None,None,None,[],1764801399.4784176
8190,753,None,None,None,None,[],1764801399.5791004
8192,753,None,None,None,None,[],1764801399.6800382
8190,753,None,None,None,None,[],1764801399.780893
8192,753,None,None,None,None,[],1764801399.8818054
8192,753,None,None,None,None,[],1764801399.9827008
8190,753,None,None,None,None,[],1764801400.0835142
8190,753,None,None,None,None,[],1764801400.1841967
8190,753,None,None,None,None,[],1764801400.2851465
8190,753,None,None,None,None,[],1764801400.386002
8192,753,None,None,None,None,[],1764801400.4869087
8190,753,None,None,None,None,[],1764801400.5878491
8190,753,None,None,None,None,[],1764801400.6887937
8192,753,None,None,None,None,[],1764801400.7896695
8190,753,None,None,None,None,[],1764801400.8904488
8190,753,None,None,None,None,[],1764801400.9914718
8192,753,None,None,None,None,[],1764801401.0922859
8192,753,None,None,None,None,[],1764801401.192911
8190,753,None,None,None,None,[],1764801401.2937715
8190,753,None,None,None,None,[],1764801401.3946247
8190,753,None,None,None,None,[],1764801401.495529
8190,753,None,None,None,None,[],1764801401.5964854
