MS4525_Raw_P,MS4525_Raw_T,SHT30_1_Raw_T,SHT30_1_Raw_H,SHT30_2_Raw_T,SHT30_2_Raw_H,DS18B20_Temps,Timestamp
8207,762,None,None,None,None,[],1764800414.1322188
8193,762,None,None,None,None,[],1764800414.2786872
8196,762,None,None,None,None,[],1764800414.425362
8184,762,None,None,None,None,[],1764800414.5720088
8192,762,None,None,None,None,[],1764800414.7186549
8220,762,None,None,None,None,[],1764800414.8651297
8204,762,None,None,None,None,[],1764800415.0119965
8190,762,None,None,None,None,[],1764800415.1585996
8181,762,None,None,None,None,[],1764800415.3052301
8201,762,None,None,None,None,[],1764800415.4517832
8188,762,None,None,None,None,[],1764800415.5984576
8190,762,None,None,None,None,[],1764800415.7453618
8203,762,None,None,None,None,[],1764800415.8922215
8201,762,None,None,None,None,[],1764800416.0387876
8214,762,None,None,None,None,[],1764800416.1853595
8193,762,None,None,None,None,[],1764800416.3330557
8204,762,None,None,None,None,[],1764800416.4997687
8219,762,None,None,None,None,[],1764800416.6462445
8200,762,None,None,None,None,[],1764800416.7931836
8188,761,None,None,None,None,[],1764800416.9397578
8193,761,None,None,None,None,[],1764800417.0863395
8210,762,None,None,None,None,[],1764800417.2332916
8187,761,None,None,None,None,[],1764800417.3798523
8219,762,None,None,None,None,[],1764800417.5266168
8210,762,None,None,None,None,[],1764800417.673124
8186,762,None,None,None,None,[],1764800417.8205755
8190,761,None,None,None,None,[],1764800417.9670477
8201,761,None,None,None,None,[],1764800418.11358
8199,762,None,None,None,None,[],1764800418.260305
8190,761,None,None,None,None,[],1764800418.4067974
8205,761,None,None,None,None,[],1764800418.5533798
8188,762,None,None,None,None,[],1764800418.699843
8193,761,None,None,None,None,[],1764800418.8463218
8200,761,None,None,None,None,[],1764800418.992902
8186,761,None,None,None,None,[],1764800419.139392
8199,761,None,None,None,None,[],1764800419.342267
8196,762,None,None,None,None,[],1764800419.4888184
8190,761,None,None,None,None,[],1764800419.6353352
8190,762,None,None,None,None,[],1764800419.7818284
8192,762,None,None,None,None,[],1764800419.9284363
8197,761,None,None,None,None,[],1764800420.0749643
8200,761,None,None,None,None,[],1764800420.2214468
8207,761,None,None,None,None,[],1764800420.3678904
8187,761,None,None,None,None,[],1764800420.514383
8187,761,None,None,None,None,[],1764800420.6610186
8188,761,None,None,None,None,[],1764800420.8076494
8197,762,None,None,None,None,[],1764800420.954187
8203,761,None,None,None,None,[],1764800421.1006978
8200,761,None,None,None,None,[],1764800421.2473116
8214,761,None,None,None,None,[],1764800421.3937895
8175,761,None,None,None,None,[],1764800421.5492728
8197,761,None,None,None,None,[],1764800421.6958625
8192,761,None,None,None,None,[],1764800421.8427072
8203,761,None,None,None,None,[],1764800421.9894643
8192,761,None,None,None,None,[],1764800422.1362484
8188,761,None,None,None,None,[],1764800422.2830753
8208,761,None,None,None,None,[],1764800422.4298825
8204,761,None,None,None,None,[],1764800422.5767508
8184,761,None,None,None,None,[],1764800422.7236633
8187,761,None,None,None,None,[],1764800422.8705113
8183,761,None,None,None,None,[],1764800423.031176
8196,761,None,None,None,None,[],1764800423.1775742
8223,761,None,None,None,None,[],1764800423.3240027
8214,761,None,None,None,None,[],1764800423.4704027
8173,761,None,None,None,None,[],1764800423.6168363
8200,761,None,None,None,None,[],1764800423.7632983
8180,761,None,None,None,None,[],1764800423.9098487
8177,761,None,None,None,None,[],1764800424.0563142
8201,761,None,None,None,None,[],1764800424.2027438
8180,761,None,None,None,None,[],1764800424.3491848
8205,761,None,None,None,None,[],1764800424.4956334
8234,761,None,None,None,None,[],1764800424.6420684
8200,761,None,None,None,None,[],1764800424.8982093
8181,761,None,None,None,None,[],1764800425.0446308
8197,761,None,None,None,None,[],1764800425.1910846
