MS4525_Raw_P,MS4525_Raw_T,SHT30_1_Raw_T,SHT30_1_Raw_H,SHT30_2_Raw_T,SHT30_2_Raw_H,DS18B20_Temps,Timestamp
0,0,None,None,None,None,[],1764801049.5024228
0,0,None,None,None,None,[],1764801049.6029732
0,0,None,None,None,None,[],1764801049.7035687
0,0,None,None,None,None,[],1764801049.8039634
0,0,None,None,None,None,[],1764801049.904373
0,0,None,None,None,None,[],1764801050.0047657
0,0,None,None,None,None,[],1764801050.1051984
0,0,None,None,None,None,[],1764801050.2055836
0,0,None,None,None,None,[],1764801050.305976
0,0,None,None,None,None,[],1764801050.4064283
0,0,None,None,None,None,[],1764801050.5068038
0,0,None,None,None,None,[],1764801050.6071906
0,0,None,None,None,None,[],1764801050.7075784
0,0,None,None,None,None,[],1764801050.807993
0,0,None,None,None,None,[],1764801050.9083772
0,0,None,None,None,None,[],1764801051.0087547
0,0,None,None,None,None,[],1764801051.1091273
0,0,None,None,None,None,[],1764801051.209507
0,0,None,None,None,None,[],1764801051.3099694
0,0,None,None,None,None,[],1764801051.4103725
0,0,None,None,None,None,[],1764801051.5108116
0,0,None,None,None,None,[],1764801051.6112392
0,0,None,None,None,None,[],1764801051.7121742
0,0,None,None,None,None,[],1764801051.8125408
0,0,None,None,None,None,[],1764801051.912918
0,0,None,None,None,None,[],1764801052.0132344
0,0,None,None,None,None,[],1764801052.1136343
0,0,None,None,None,None,[],1764801052.214067
0,0,None,None,None,None,[],1764801052.3144891
