MS4525_Raw_P,MS4525_Raw_T,SHT30_1_Raw_T,SHT30_1_Raw_H,SHT30_2_Raw_T,SHT30_2_Raw_H,DS18B20_Temps,Timestamp
8190,762,None,None,None,None,[],1764800342.1557438
8192,762,None,None,None,None,[],1764800342.3822172
8192,762,None,None,None,None,[],1764800342.6088097
8192,762,None,None,None,None,[],1764800342.8354945
8192,762,None,None,None,None,[],1764800343.0619683
8193,761,None,None,None,None,[],1764800343.2886214
8193,762,None,None,None,None,[],1764800343.5151765
8192,762,None,None,None,None,[],1764800343.7417743
8192,762,None,None,None,None,[],1764800343.9683282
8193,762,None,None,None,None,[],1764800344.194839
8190,762,None,None,None,None,[],1764800344.4497468
8192,762,None,None,None,None,[],1764800344.6763427
8192,761,None,None,None,None,[],1764800344.9029293
8192,761,None,None,None,None,[],1764800345.1294632
8192,762,None,None,None,None,[],1764800345.3560379
8193,761,None,None,None,None,[],1764800345.5825288
8193,761,None,None,None,None,[],1764800345.8091285
8193,761,None,None,None,None,[],1764800346.0356658
8193,762,None,None,None,None,[],1764800346.2624793
8193,762,None,None,None,None,[],1764800346.4890757
8193,761,None,None,None,None,[],1764800346.715561
8192,762,None,None,None,None,[],1764800346.941807
8193,762,None,None,None,None,[],1764800347.225015
8193,761,None,None,None,None,[],1764800347.4517822
8192,761,None,None,None,None,[],1764800347.6785939
8193,762,None,None,None,None,[],1764800347.9049122
8192,761,None,None,None,None,[],1764800348.1313074
8192,761,None,None,None,None,[],1764800348.357824
8192,761,None,None,None,None,[],1764800348.584357
8192,761,None,None,None,None,[],1764800348.810838
8192,761,None,None,None,None,[],1764800349.0373464
8192,761,None,None,None,None,[],1764800349.263963
8193,761,None,None,None,None,[],1764800349.4904368
8193,762,None,None,None,None,[],1764800349.7168887
8192,761,None,None,None,None,[],1764800349.9952142
8193,761,None,None,None,None,[],1764800350.2213466
8193,761,None,None,None,None,[],1764800350.447662
8192,761,None,None,None,None,[],1764800350.6743207
8192,761,None,None,None,None,[],1764800350.9013314
8193,761,None,None,None,None,[],1764800351.1286397
8192,761,None,None,None,None,[],1764800351.355294
8193,761,None,None,None,None,[],1764800351.5823414
8193,761,None,None,None,None,[],1764800351.809854
8192,761,None,None,None,None,[],1764800352.0368469
8192,761,None,None,None,None,[],1764800352.2638617
8192,761,None,None,None,None,[],1764800352.490469
8192,761,None,None,None,None,[],1764800352.7832737
8193,761,None,None,None,None,[],1764800353.0099123
