MS4525_Raw_P,MS4525_Raw_T,SHT30_1_Raw_T,SHT30_1_Raw_H,SHT30_2_Raw_T,SHT30_2_Raw_H,DS18B20_Temps,Timestamp
8186,758,None,None,None,None,[],1764800502.244529
8212,758,None,None,None,None,[],1764800502.391013
8234,758,None,None,None,None,[],1764800502.5375762
8179,758,None,None,None,None,[],1764800502.6840842
8190,758,None,None,None,None,[],1764800503.1575844
8179,758,None,None,None,None,[],1764800503.3042316
8197,758,None,None,None,None,[],1764800503.450854
8190,758,None,None,None,None,[],1764800503.59735
8197,758,None,None,None,None,[],1764800503.7438972
8203,758,None,None,None,None,[],1764800503.8913593
8199,758,None,None,None,None,[],1764800504.0511847
8208,758,None,None,None,None,[],1764800504.1993403
8220,758,None,None,None,None,[],1764800504.3550804
8192,758,None,None,None,None,[],1764800504.5073533
8200,758,None,None,None,None,[],1764800504.6593132
8199,758,None,None,None,None,[],1764800504.8111339
8187,757,None,None,None,None,[],1764800504.9631066
8188,757,None,None,None,None,[],1764800505.1109433
8190,758,None,None,None,None,[],1764800505.2626188
8187,757,None,None,None,None,[],1764800505.4194207
8192,757,None,None,None,None,[],1764800505.5657911
8201,758,None,None,None,None,[],1764800505.7128358
8192,758,None,None,None,None,[],1764800505.8590715
8199,758,None,None,None,None,[],1764800506.0060441
8196,757,None,None,None,None,[],1764800506.1523173
8197,757,None,None,None,None,[],1764800506.2987413
8188,758,None,None,None,None,[],1764800506.445348
8203,758,None,None,None,None,[],1764800506.5918026
8188,757,None,None,None,None,[],1764800506.738217
8201,758,None,None,None,None,[],1764800506.8845785
8200,757,None,None,None,None,[],1764800507.0311127
8199,757,None,None,None,None,[],1764800507.177831
8200,757,None,None,None,None,[],1764800507.3241649
8192,757,None,None,None,None,[],1764800507.4705653
8188,757,None,None,None,None,[],1764800507.6172607
8208,757,None,None,None,None,[],1764800507.7635603
8196,757,None,None,None,None,[],1764800507.910097
8192,757,None,None,None,None,[],1764800508.056366
8186,757,None,None,None,None,[],1764800508.2029295
8201,757,None,None,None,None,[],1764800508.3493936
8200,757,None,None,None,None,[],1764800508.495784
8193,757,None,None,None,None,[],1764800508.6421087
8210,757,None,None,None,None,[],1764800508.7888582
8196,757,None,None,None,None,[],1764800508.935365
8200,757,None,None,None,None,[],1764800509.0823462
8199,757,None,None,None,None,[],1764800509.2287836
8186,757,None,None,None,None,[],1764800509.3761885
8207,757,None,None,None,None,[],1764800509.5226054
