MS4525_Raw_P,MS4525_Raw_T,SHT30_1_Raw_T,SHT30_1_Raw_H,SHT30_2_Raw_T,SHT30_2_Raw_H,DS18B20_Temps,Timestamp
8208,757,None,None,None,None,[],1764800178.3556206
8197,757,None,None,None,None,[],1764800178.4581392
8192,757,None,None,None,None,[],1764800178.5586843
8200,757,None,None,None,None,[],1764800178.6591523
8207,757,None,None,None,None,[],1764800178.7596178
8192,757,None,None,None,None,[],1764800178.8600457
8196,757,None,None,None,None,[],1764800178.9605386
8214,757,None,None,None,None,[],1764800179.0610287
8183,757,None,None,None,None,[],1764800179.1615117
8212,757,None,None,None,None,[],1764800179.2619898
8222,757,None,None,None,None,[],1764800179.3624747
8208,757,None,None,None,None,[],1764800179.4634707
8200,757,None,None,None,None,[],1764800179.5643387
8200,757,None,None,None,None,[],1764800179.665302
8201,757,None,None,None,None,[],1764800179.7662554
8199,757,None,None,None,None,[],1764800179.8671021
8208,757,None,None,None,None,[],1764800179.9679573
8172,757,None,None,None,None,[],1764800180.0687711
8188,757,None,None,None,None,[],1764800180.169698
8199,757,None,None,None,None,[],1764800180.270384
8177,757,None,None,None,None,[],1764800180.371244
8222,757,None,None,None,None,[],1764800180.4721205
8203,757,None,None,None,None,[],1764800180.5731328
8197,757,None,None,None,None,[],1764800180.6740565
8199,757,None,None,None,None,[],1764800180.7753627
8199,757,None,None,None,None,[],1764800180.8760908
8204,757,None,None,None,None,[],1764800180.976882
8207,757,None,None,None,None,[],1764800181.077788
8218,757,None,None,None,None,[],1764800181.17863
8212,757,None,None,None,None,[],1764800181.279548
8188,757,None,None,None,None,[],1764800181.3804636
8203,757,None,None,None,None,[],1764800181.4812164
8190,757,None,None,None,None,[],1764800181.5823421
8190,757,None,None,None,None,[],1764800181.6832004
8177,758,None,None,None,None,[],1764800181.7841382
8199,758,None,None,None,None,[],1764800181.8852053
8201,757,None,None,None,None,[],1764800181.9860542
8196,757,None,None,None,None,[],1764800182.0867476
8207,757,None,None,None,None,[],1764800182.18764
8180,757,None,None,None,None,[],1764800182.28853
8203,757,None,None,None,None,[],1764800182.3894603
8188,757,None,None,None,None,[],1764800182.4904573
8214,757,None,None,None,None,[],1764800182.591249
8197,757,None,None,None,None,[],1764800182.6921356
8211,757,None,None,None,None,[],1764800182.7929637
8186,757,None,None,None,None,[],1764800182.8936498
8193,757,None,None,None,None,[],1764800182.994476
8204,757,None,None,None,None,[],1764800183.0954053
8220,757,None,None,None,None,[],1764800183.1986704
8205,757,None,None,None,None,[],1764800183.2993944
8199,757,None,None,None,None,[],1764800183.4001718
8199,757,None,None,None,None,[],1764800183.5011103
8188,757,None,None,None,None,[],1764800183.601869
8208,757,None,None,None,None,[],1764800183.7028232
8181,757,None,None,None,None,[],1764800183.8036172
8214,757,None,None,None,None,[],1764800183.9045222
8192,757,None,None,None,None,[],1764800184.0052683
8230,757,None,None,None,None,[],1764800184.1059804
8205,757,None,None,None,None,[],1764800184.2067564
8181,757,None,None,None,None,[],1764800184.307627
8199,757,None,None,None,None,[],1764800184.4082081
8207,757,None,None,None,None,[],1764800184.5095532
8192,757,None,None,None,None,[],1764800184.6105103
8204,757,None,None,None,None,[],1764800184.711414
8186,757,None,None,None,None,[],1764800184.812255
8227,757,None,None,None,None,[],1764800184.9131236
8210,757,None,None,None,None,[],1764800185.0139878
8196,757,None,None,None,None,[],1764800185.1169465
8183,757,None,None,None,None,[],1764800185.2179034
8192,757,None,None,None,None,[],1764800185.3188243
8184,757,None,None,None,None,[],1764800185.419698
8211,757,None,None,None,None,[],1764800185.5205343
8186,757,None,None,None,None,[],1764800185.6213653
8183,757,None,None,None,None,[],1764800185.7222118
8193,757,None,None,None,None,[],1764800185.8230937
8204,757,None,None,None,None,[],1764800185.926475
8214,757,None,None,None,None,[],1764800186.027302
8177,757,None,None,None,None,[],1764800186.1282008
8175,757,None,None,None,None,[],1764800186.2412915
8190,757,None,None,None,None,[],1764800186.3418248
8199,757,None,None,None,None,[],1764800186.4424107
8177,757,None,None,None,None,[],1764800186.542965
8207,757,None,None,None,None,[],1764800186.6438625
8193,757,None,None,None,None,[],1764800186.7447832
8201,757,None,None,None,None,[],1764800186.845384
8192,757,None,None,None,None,[],1764800186.9458275
8196,757,None,None,None,None,[],1764800187.0504892
8201,758,None,None,None,None,[],1764800187.1513777
8201,757,None,None,None,None,[],1764800187.2546377
8226,757,None,None,None,None,[],1764800187.3583226
8190,757,None,None,None,None,[],1764800187.4590902
8188,757,None,None,None,None,[],1764800187.5600936
8231,757,None,None,None,None,[],1764800187.661414
8190,758,None,None,None,None,[],1764800187.7622728
8223,757,None,None,None,None,[],1764800187.86294
8186,757,None,None,None,None,[],1764800187.9639351
8201,758,None,None,None,None,[],1764800188.0649545
8184,757,None,None,None,None,[],1764800188.165839
8201,757,None,None,None,None,[],1764800188.2666643
8201,758,None,None,None,None,[],1764800188.367768
8186,758,None,None,None,None,[],1764800188.468665
8215,758,None,None,None,None,[],1764800188.5696733
8230,757,None,None,None,None,[],1764800188.6706097
8165,757,None,None,None,None,[],1764800188.7716856
8193,757,None,None,None,None,[],1764800188.8725007
8190,758,None,None,None,None,[],1764800188.9734175
8193,758,None,None,None,None,[],1764800189.0741568
8196,757,None,None,None,None,[],1764800189.1751344
8203,757,None,None,None,None,[],1764800189.3909173
8212,757,None,None,None,None,[],1764800189.4918551
8196,757,None,None,None,None,[],1764800189.59277
8192,757,None,None,None,None,[],1764800189.6934311
8188,758,None,None,None,None,[],1764800189.7943149
8219,757,None,None,None,None,[],1764800189.8952012
8187,757,None,None,None,None,[],1764800189.996123
8190,757,None,None,None,None,[],1764800190.096991
8200,757,None,None,None,None,[],1764800190.1979556
8190,757,None,None,None,None,[],1764800190.2988372
8201,757,None,None,None,None,[],1764800190.3997247
8184,757,None,None,None,None,[],1764800190.5003774
8200,757,None,None,None,None,[],1764800190.6018155
8214,757,None,None,None,None,[],1764800190.7027793
8186,757,None,None,None,None,[],1764800190.8037498
8173,757,None,None,None,None,[],1764800190.9046867
8181,757,None,None,None,None,[],1764800191.0054839
8199,757,None,None,None,None,[],1764800191.1063476
8210,757,None,None,None,None,[],1764800191.2072299
8183,757,None,None,None,None,[],1764800191.3081179
8186,757,None,None,None,None,[],1764800191.409019
8222,757,None,None,None,None,[],1764800191.5099285
8197,757,None,None,None,None,[],1764800191.6109204
8179,757,None,None,None,None,[],1764800191.711836
8190,757,None,None,None,None,[],1764800191.8130167
8210,757,None,None,None,None,[],1764800191.9137487
8177,757,None,None,None,None,[],1764800192.0146303
8208,758,None,None,None,None,[],1764800192.1156094
8183,758,None,None,None,None,[],1764800192.2165525
8192,758,None,None,None,None,[],1764800192.3173602
8188,757,None,None,None,None,[],1764800192.4182303
8225,758,None,None,None,None,[],1764800192.51914
8192,758,None,None,None,None,[],1764800192.620155
8177,758,None,None,None,None,[],1764800192.7209666
8192,758,None,None,None,None,[],1764800192.8218572
8199,757,None,None,None,None,[],1764800192.92281
8225,758,None,None,None,None,[],1764800193.106691
8183,758,None,None,None,None,[],1764800193.2075212
8200,758,None,None,None,None,[],1764800193.308475
8193,758,None,None,None,None,[],1764800193.4095373
8181,758,None,None,None,None,[],1764800193.510487
8192,758,None,None,None,None,[],1764800193.611452
8183,758,None,None,None,None,[],1764800193.7127008
8223,758,None,None,None,None,[],1764800193.813732
8168,757,None,None,None,None,[],1764800193.914603
8238,758,None,None,None,None,[],1764800194.0154653
8208,758,None,None,None,None,[],1764800194.116363
8219,758,None,None,None,None,[],1764800194.2171245
8212,758,None,None,None,None,[],1764800194.3181233
8207,758,None,None,None,None,[],1764800194.4191203
8204,757,None,None,None,None,[],1764800194.5199535
8177,757,None,None,None,None,[],1764800194.6209676
8184,758,None,None,None,None,[],1764800194.721818
8223,757,None,None,None,None,[],1764800194.8227506
8201,758,None,None,None,None,[],1764800194.9237783
8212,757,None,None,None,None,[],1764800195.024594
8184,758,None,None,None,None,[],1764800195.1260068
8187,758,None,None,None,None,[],1764800195.2268875
8210,758,None,None,None,None,[],1764800195.3278744
8199,758,None,None,None,None,[],1764800195.4287627
8201,757,None,None,None,None,[],1764800195.5297105
8181,758,None,None,None,None,[],1764800195.6305628
8196,758,None,None,None,None,[],1764800195.731544
8173,758,None,None,None,None,[],1764800195.8325007
8220,758,None,None,None,None,[],1764800195.9334404
8188,758,None,None,None,None,[],1764800196.0343833
8188,758,None,None,None,None,[],1764800196.1353083
8193,758,None,None,None,None,[],1764800196.2364206
8212,758,None,None,None,None,[],1764800196.3373375
8223,758,None,None,None,None,[],1764800196.43827
8199,758,None,None,None,None,[],1764800196.5394194
8168,758,None,None,None,None,[],1764800196.6403334
8173,758,None,None,None,None,[],1764800196.7411506
8187,758,None,None,None,None,[],1764800196.842136
8210,757,None,None,None,None,[],1764800196.943082
8193,758,None,None,None,None,[],1764800197.0440567
8190,758,None,None,None,None,[],1764800197.1448898
8190,758,None,None,None,None,[],1764800197.245923
8171,758,None,None,None,None,[],1764800197.3468125
8208,758,None,None,None,None,[],1764800197.447849
8216,758,None,None,None,None,[],1764800197.5486915
8197,758,None,None,None,None,[],1764800197.7986028
8186,758,None,None,None,None,[],1764800197.8991258
8199,758,None,None,None,None,[],1764800197.9997475
8225,758,None,None,None,None,[],1764800198.1003664
8188,758,None,None,None,None,[],1764800198.2009249
8190,758,None,None,None,None,[],1764800198.3014882
8184,758,None,None,None,None,[],1764800198.4023876
8184,758,None,None,None,None,[],1764800198.503754
8212,758,None,None,None,None,[],1764800198.6072083
8196,758,None,None,None,None,[],1764800198.7081609
8187,758,None,None,None,None,[],1764800198.8090224
8193,758,None,None,None,None,[],1764800198.909846
8204,758,None,None,None,None,[],1764800199.0107503
8181,758,None,None,None,None,[],1764800199.1116476
8181,758,None,None,None,None,[],1764800199.2125592
8180,758,None,None,None,None,[],1764800199.3133283
8196,758,None,None,None,None,[],1764800199.414182
8172,758,None,None,None,None,[],1764800199.514946
8190,758,None,None,None,None,[],1764800199.61585
8186,758,None,None,None,None,[],1764800199.7167518
8204,758,None,None,None,None,[],1764800199.817663
8200,758,None,None,None,None,[],1764800199.9185731
8197,758,None,None,None,None,[],1764800200.0194194
8190,758,None,None,None,None,[],1764800200.1201577
8203,758,None,None,None,None,[],1764800200.220974
8225,758,None,None,None,None,[],1764800200.3217578
8193,758,None,None,None,None,[],1764800200.4227712
8190,758,None,None,None,None,[],1764800200.523594
8214,758,None,None,None,None,[],1764800200.6245015
8190,758,None,None,None,None,[],1764800200.725414
8196,758,None,None,None,None,[],1764800200.8261497
8188,758,None,None,None,None,[],1764800200.9271367
8196,758,None,None,None,None,[],1764800201.0279572
8200,758,None,None,None,None,[],1764800201.1287766
8205,758,None,None,None,None,[],1764800201.2297235
8175,758,None,None,None,None,[],1764800201.3306658
8175,758,None,None,None,None,[],1764800201.4317012
8192,758,None,None,None,None,[],1764800201.5326266
8204,758,None,None,None,None,[],1764800201.6334982
8204,758,None,None,None,None,[],1764800201.7342374
8190,758,None,None,None,None,[],1764800201.8352127
8218,758,None,None,None,None,[],1764800201.9360733
8197,758,None,None,None,None,[],1764800202.037006
8188,758,None,None,None,None,[],1764800202.1377475
8164,758,None,None,None,None,[],1764800202.2389324
8184,758,None,None,None,None,[],1764800202.3397043
8187,758,None,None,None,None,[],1764800202.6852827
8215,758,None,None,None,None,[],1764800202.7861826
8184,758,None,None,None,None,[],1764800202.8870196
8200,758,None,None,None,None,[],1764800202.9876473
8205,758,None,None,None,None,[],1764800203.0885797
8199,758,None,None,None,None,[],1764800203.1894956
8204,758,None,None,None,None,[],1764800203.2904546
8180,758,None,None,None,None,[],1764800203.3912644
8179,758,None,None,None,None,[],1764800203.4921303
8203,758,None,None,None,None,[],1764800203.5930002
8197,758,None,None,None,None,[],1764800203.6938505
8200,758,None,None,None,None,[],1764800203.7947257
8210,758,None,None,None,None,[],1764800203.8954234
8190,758,None,None,None,None,[],1764800203.9962373
8204,758,None,None,None,None,[],1764800204.0970142
8190,758,None,None,None,None,[],1764800204.1977882
8204,758,None,None,None,None,[],1764800204.2987185
8201,758,None,None,None,None,[],1764800204.399558
8204,758,None,None,None,None,[],1764800204.5005367
8204,758,None,None,None,None,[],1764800204.6013396
8201,758,None,None,None,None,[],1764800204.7022321
8215,758,None,None,None,None,[],1764800204.8031244
8175,758,None,None,None,None,[],1764800204.9038942
8199,758,None,None,None,None,[],1764800205.0048916
8193,758,None,None,None,None,[],1764800205.1059175
8188,758,None,None,None,None,[],1764800205.2067933
8186,758,None,None,None,None,[],1764800205.3076797
8203,758,None,None,None,None,[],1764800205.408548
8192,758,None,None,None,None,[],1764800205.5094287
8199,758,None,None,None,None,[],1764800205.6103222
8211,758,None,None,None,None,[],1764800205.7111642
