MS4525_Raw_P,MS4525_Raw_T,SHT30_1_Raw_T,SHT30_1_Raw_H,SHT30_2_Raw_T,SHT30_2_Raw_H,DS18B20_Temps,Timestamp
8194,756,25242,39217,25256,39151,[],1764733968.9877827
8194,756,25242,39202,25251,39182,[],1764733969.0891256
8196,756,25242,39202,25251,39166,[],1764733969.1903276
8197,756,25242,39209,25256,39184,[],1764733969.2915893
8194,756,25242,39238,25251,39133,[],1764733969.3927355
8196,756,25247,39232,25256,39151,[],1764733969.4940224
8196,756,25242,39202,25256,39151,[],1764733969.595023
8196,756,25247,39203,25251,39166,[],1764733969.6963234
8197,755,25242,39179,25256,39167,[],1764733969.7974627
8196,756,25247,39203,25267,39130,[],1764733969.89861
8196,756,25247,39188,25262,39136,[],1764733970.000031
8196,756,25247,39166,25262,39154,[],1764733970.1148212
8196,756,25242,39194,25262,39145,[],1764733970.2160597
8196,756,25247,39196,25262,39145,[],1764733970.3174837
8196,756,25253,39205,25256,39142,[],1764733970.418695
8196,756,25242,39187,25262,39121,[],1764733970.5199125
8194,756,25247,39166,25256,39160,[],1764733970.6212451
8194,756,25242,39194,25262,39136,[],1764733970.7229621
8196,756,25247,39196,25256,39160,[],1764733970.8243666
8196,756,25242,39209,25256,39142,[],1764733970.9255838
8196,756,25242,39187,25256,39142,[],1764733971.0292416
8197,756,25253,39152,25256,39151,[],1764733971.1327446
8196,756,25242,39164,25262,39136,[],1764733971.234002
8196,756,25247,39157,25262,39145,[],1764733971.3350105
8196,756,25247,39181,25267,39155,[],1764733971.4364357
8197,756,25242,39164,25267,39155,[],1764733971.5378253
8196,756,25242,39172,25272,39131,[],1764733971.6391387
8196,756,25253,39167,25262,39154,[],1764733971.7400796
8196,756,25247,39173,25262,39154,[],1764733971.8413982
8194,756,25242,39187,25262,39128,[],1764733971.942897
8197,756,25247,39173,25267,39113,[],1764733972.0441935
8197,756,25247,39173,25262,39112,[],1764733972.145333
8196,756,25247,39142,25256,39134,[],1764733972.2466974
8196,756,25242,39172,25262,39169,[],1764733972.348031
8196,756,25247,39142,25267,39137,[],1764733972.4492927
8196,756,25247,39203,25272,39131,[],1764733972.5505178
8194,756,25253,39175,25267,39122,[],1764733972.6519535
8196,756,25253,39175,25256,39160,[],1764733972.7530346
8197,756,25253,39160,25256,39134,[],1764733972.854412
8196,756,25253,39167,25262,39121,[],1764733972.9558227
8196,756,25242,39172,25262,39128,[],1764733973.0573437
8196,756,25247,39149,25262,39112,[],1764733973.158841
8196,756,25242,39172,25267,39146,[],1764733973.2598467
8197,756,25258,39154,25262,39161,[],1764733973.3610535
8196,756,25247,39134,25267,39122,[],1764733973.4632027
8196,756,25242,39148,25267,39113,[],1764733973.5645144
8197,756,25247,39173,25267,39122,[],1764733973.66956
8196,756,25242,39140,25262,39104,[],1764733973.7704115
8197,756,25242,39148,25267,39130,[],1764733973.8714721
8196,756,25253,39175,25256,39127,[],1764733973.9725497
8196,756,25242,39101,25272,39115,[],1764733974.0737867
8196,756,25253,39128,25267,39106,[],1764733974.174919
8194,756,25247,39181,25272,39115,[],1764733974.276225
8197,756,25247,39127,25267,39113,[],1764733974.3773189
8196,756,25247,39173,25262,39121,[],1764733974.4784117
8196,756,25247,39203,25256,39134,[],1764733974.5793781
8196,756,25247,39149,25267,39113,[],1764733974.6805396
8194,756,25258,39145,25262,39136,[],1764733974.7815235
8196,756,25253,39121,25262,39112,[],1764733974.884311
8193,756,25247,39142,25262,39121,[],1764733974.9855776
8194,756,25247,39142,25262,39097,[],1764733975.0866268
8196,756,25253,39121,25256,39119,[],1764733975.1873665
8194,756,25247,39127,25267,39106,[],1764733975.2884727
8194,756,25242,39155,25262,39121,[],1764733975.3895674
8194,756,25247,39157,25262,39104,[],1764733975.4903135
8194,756,25247,39142,25272,39131,[],1764733975.5915413
8194,756,25253,39136,25256,39085,[],1764733975.6925685
8196,756,25247,39127,25267,39130,[],1764733975.7934625
8197,756,25258,39137,25267,39106,[],1764733975.8950481
8193,756,25247,39127,25262,39121,[],1764733975.9960186
8194,756,25242,39148,25256,39103,[],1764733976.0971751
8194,756,25247,39149,25262,39104,[],1764733976.1983798
8197,756,25253,39128,25256,39085,[],1764733976.299582
8196,756,25247,39127,25267,39098,[],1764733976.400645
8196,756,25247,39110,25262,39088,[],1764733976.502012
8194,756,25247,39134,25256,39085,[],1764733976.6032443
8197,756,25242,39164,25262,39079,[],1764733976.7047102
8197,756,25253,39152,25262,39097,[],1764733976.8381863
8194,756,25247,39127,25267,39113,[],1764733976.9395175
8194,756,25253,39143,25272,39107,[],1764733977.0406208
8197,756,25247,39142,25277,39101,[],1764733977.1417263
8196,756,25247,39134,25262,39079,[],1764733977.2430105
8196,756,25247,39127,25262,39071,[],1764733977.3442225
8196,756,25253,39136,25262,39097,[],1764733977.4454648
8196,756,25247,39157,25262,39104,[],1764733977.5465305
8194,756,25253,39121,25267,39137,[],1764733977.6472788
8196,756,25258,39145,25267,39106,[],1764733977.7485013
8194,756,25247,39110,25267,39098,[],1764733977.8503413
8194,756,25247,39110,25262,39112,[],1764733977.9520404
8194,756,25247,39088,25267,39098,[],1764733978.053344
8196,756,25253,39152,25267,39113,[],1764733978.154565
8194,756,25247,39149,25272,39091,[],1764733978.256158
8196,756,25253,39113,25267,39106,[],1764733978.3579454
8196,756,25253,39128,25272,39091,[],1764733978.459156
8197,756,25247,39127,25267,39113,[],1764733978.5603452
8197,756,25247,39110,25262,39071,[],1764733978.662559
8194,756,25258,39130,25267,39098,[],1764733978.7635796
8196,756,25247,39095,25267,39080,[],1764733978.8666334
8197,756,25242,39125,25267,39073,[],1764733978.9722981
8196,756,25247,39119,25262,39071,[],1764733979.0732799
8194,756,25247,39103,25267,39080,[],1764733979.1743367
8196,756,25253,39136,25262,39088,[],1764733979.2754858
8196,756,25247,39119,25272,39082,[],1764733979.3771756
8196,756,25253,39113,25267,39073,[],1764733979.4781945
8196,756,25253,39097,25262,39064,[],1764733979.5792665
8196,756,25247,39095,25267,39065,[],1764733979.6801028
8196,756,25247,39103,25272,39091,[],1764733979.8489664
8196,756,25253,39113,25267,39080,[],1764733979.949734
8194,756,25253,39128,25272,39082,[],1764733980.05084
8194,756,25253,39097,25262,39071,[],1764733980.1519089
8197,756,25258,39091,25272,39091,[],1764733980.2530496
8194,756,25253,39113,25267,39106,[],1764733980.353915
8194,756,25258,39115,25267,39089,[],1764733980.4550047
8196,756,25247,39080,25262,39047,[],1764733980.5562632
8196,756,25253,39121,25272,39082,[],1764733980.6572464
8196,756,25247,39119,25267,39049,[],1764733980.7582505
8196,756,25258,39091,25262,39071,[],1764733980.8594353
8196,756,25247,39056,25267,39065,[],1764733980.9605308
8194,756,25253,39128,25272,39058,[],1764733981.062268
8196,756,25247,39134,25272,39067,[],1764733981.1634555
8197,756,25258,39115,25262,39055,[],1764733981.2645998
8194,756,25258,39106,25272,39082,[],1764733981.3657782
8197,756,25253,39104,25267,39065,[],1764733981.4692013
8196,756,25253,39074,25272,39058,[],1764733981.5696754
8194,756,25253,39121,25267,39065,[],1764733981.6707692
8196,756,25253,39097,25262,39064,[],1764733981.771856
8197,756,25253,39097,25267,39065,[],1764733981.8730686
8197,756,25253,39082,25272,39074,[],1764733981.9741018
8196,756,25253,39097,25267,39056,[],1764733982.0800343
8196,756,25242,39079,25267,39031,[],1764733982.1810703
8194,756,25253,39074,25272,39017,[],1764733982.2821171
8196,756,25253,39113,25272,39034,[],1764733982.383057
8194,756,25242,39118,25262,39064,[],1764733982.48421
8196,756,25263,39085,25262,39047,[],1764733982.5852902
8194,756,25253,39082,25267,39080,[],1764733982.6863816
8197,756,25263,39085,25267,39049,[],1764733982.78735
8194,756,25253,39104,25267,39049,[],1764733982.8935714
8197,756,25253,39104,25272,39034,[],1764733982.9948273
8196,756,25253,39121,25267,39049,[],1764733983.0958872
8194,756,25253,39097,25272,39050,[],1764733983.1998405
8194,756,25247,39064,25267,39080,[],1764733983.4523184
8196,756,25258,39083,25267,39031,[],1764733983.5533757
8194,755,25247,39095,25267,39049,[],1764733983.6541362
8196,756,25253,39097,25272,39058,[],1764733983.755094
8196,756,25253,39097,25267,39016,[],1764733983.8561125
8196,756,25247,39103,25277,39059,[],1764733983.9568837
8196,755,25247,39103,25262,39047,[],1764733984.0578725
8194,755,25258,39106,25267,39049,[],1764733984.1588542
8194,756,25263,39061,25272,39017,[],1764733984.259636
8193,755,25253,39104,25277,39052,[],1764733984.3606265
8193,755,25258,39091,25277,39035,[],1764733984.461735
8196,756,25258,39076,25272,39043,[],1764733984.56495
8197,756,25247,39095,25267,39049,[],1764733984.6658978
8196,756,25258,39106,25267,39089,[],1764733984.766544
8194,756,25258,39068,25267,39041,[],1764733984.8675354
8196,756,25253,39113,25272,39091,[],1764733984.9686334
8193,756,25247,39071,25277,39052,[],1764733985.0696108
8193,756,25253,39082,25272,39050,[],1764733985.1706975
8196,756,25253,39067,25272,39058,[],1764733985.271612
8194,756,25247,39080,25272,39067,[],1764733985.3756812
8193,756,25253,39074,25267,39031,[],1764733985.4766858
8196,756,25253,39089,25262,39029,[],1764733985.5777547
8196,756,25258,39098,25272,39067,[],1764733985.6788054
8196,756,25258,39044,25272,39050,[],1764733985.7797713
8194,756,25253,39097,25272,39067,[],1764733985.8807564
8197,756,25253,39082,25272,39074,[],1764733985.9822938
8197,756,25247,39056,25272,39067,[],1764733986.083402
8197,756,25253,39058,25272,39067,[],1764733986.1847348
8196,756,25258,39098,25272,39058,[],1764733986.2857046
8196,756,25253,39074,25267,39073,[],1764733986.386765
8196,756,25253,39050,25272,39058,[],1764733986.4877913
8197,756,25258,39068,25262,39055,[],1764733986.5886784
8194,756,25253,39089,25267,39065,[],1764733986.6897042
8197,756,25258,39044,25277,39059,[],1764733986.7906702
8197,756,25258,39059,25267,39073,[],1764733986.891679
8196,756,25258,39068,25267,39041,[],1764733986.9927022
8197,756,25258,39083,25272,39034,[],1764733987.0963814
8196,756,25253,39082,25267,39056,[],1764733987.1973326
8194,756,25258,39068,25272,39043,[],1764733987.2984447
8197,756,25258,39068,25267,39065,[],1764733987.399523
8198,756,25263,39077,25262,39079,[],1764733987.5004296
8196,756,25253,39058,25272,39043,[],1764733987.6015046
8197,756,25253,39074,25277,39059,[],1764733987.7025304
8194,756,25258,39059,25272,39025,[],1764733987.803445
8194,756,25258,39059,25272,39082,[],1764733988.080192
8194,756,25253,39058,25267,39049,[],1764733988.181203
8194,756,25247,39056,25277,39035,[],1764733988.2821162
8194,756,25253,39067,25277,39068,[],1764733988.3828347
8194,756,25258,39052,25272,39058,[],1764733988.4839642
8194,756,25247,39041,25267,39056,[],1764733988.5849357
8194,756,25253,39089,25277,39083,[],1764733988.6858368
8196,756,25253,39074,25272,39058,[],1764733988.7865727
8194,756,25258,39029,25272,39050,[],1764733988.8876932
8196,756,25263,39109,25272,39050,[],1764733988.9887078
8194,756,25258,39044,25277,39052,[],1764733989.0897577
8194,756,25253,39035,25267,39056,[],1764733989.1904588
8197,756,25258,39052,25272,39082,[],1764733989.2915123
8197,756,25263,39046,25272,39050,[],1764733989.3925097
8194,756,25263,39046,25272,39043,[],1764733989.4936194
8194,756,25258,39037,25272,39043,[],1764733989.5947192
8194,756,25258,39052,25267,39023,[],1764733989.6955392
8196,756,25258,39029,25283,39070,[],1764733989.7966251
8196,756,25258,39076,25277,39052,[],1764733989.8977244
8197,756,25258,39068,25283,39046,[],1764733989.9988792
8194,756,25253,39067,25267,39056,[],1764733990.0999446
8197,756,25258,39037,25272,39050,[],1764733990.2011626
8196,756,25258,39083,25272,39074,[],1764733990.3021684
8194,756,25258,39044,25277,39092,[],1764733990.403038
8197,756,25258,39022,25277,39052,[],1764733990.5043335
8197,756,25263,39061,25277,39083,[],1764733990.6053972
8194,756,25258,39059,25267,39049,[],1764733990.7065105
8194,756,25258,39044,25272,39091,[],1764733990.807526
8196,756,25258,39029,25272,39074,[],1764733990.9102516
